"","state","date","actuals.newCases","actuals.newDeaths","metrics.vaccinationsInitiatedRatio","metrics.vaccinationsCompletedRatio","metrics.caseDensity","population"
"6979","HI","2021-04-10",112,1,0.355,0.237,7.2,1415872
"6980","HI","2021-04-11",89,0,0.36,0.244,7.1,1415872
"6981","HI","2021-04-12",68,0,0.367,0.252,6.9,1415872
"6982","HI","2021-04-13",62,0,0.371,0.257,7,1415872
"6983","HI","2021-04-14",67,2,0.377,0.263,7,1415872
"6984","HI","2021-04-15",95,0,0.382,0.268,6.7,1415872
"6985","HI","2021-04-16",173,1,0.388,0.274,6.7,1415872
"6986","HI","2021-04-17",96,0,0.392,0.279,6.6,1415872
"6987","HI","2021-04-18",109,0,0.396,0.284,6.8,1415872
"6988","HI","2021-04-19",64,0,0.398,0.287,6.7,1415872
"6989","HI","2021-04-20",38,0,0.465,0.311,6.5,1415872
"6990","HI","2021-04-21",68,0,0.471,0.315,6.5,1415872
"6991","HI","2021-04-22",92,2,0.477,0.319,6.5,1415872
"6992","HI","2021-04-23",137,1,0.483,0.323,6.1,1415872
"6993","HI","2021-04-24",51,1,0.491,0.328,5.6,1415872
"6994","HI","2021-04-25",119,0,0.499,0.334,5.7,1415872
"6995","HI","2021-04-26",65,0,0.503,0.338,5.8,1415872
"6996","HI","2021-04-27",48,1,0.509,0.341,5.9,1415872
"6997","HI","2021-04-28",68,3,0.515,0.346,5.9,1415872
"6998","HI","2021-04-29",115,1,0.521,0.351,6.1,1415872
"6999","HI","2021-04-30",187,0,0.527,0.357,6.6,1415872
"7000","HI","2021-05-01",115,0,0.532,0.361,7.2,1415872
"7001","HI","2021-05-02",107,0,0.537,0.366,7.1,1415872
"7002","HI","2021-05-03",71,1,0.538,0.368,7.2,1415872
"7003","HI","2021-05-04",72,0,0.539,0.369,7.4,1415872
"7004","HI","2021-05-05",54,1,0.541,0.37,7.3,1415872
"7005","HI","2021-05-06",123,1,0.541,0.37,7.4,1415872
"7006","HI","2021-05-07",143,0,0.582,0.402,6.9,1415872
"7007","HI","2021-05-08",88,1,0.585,0.404,6.6,1415872
"7008","HI","2021-05-09",73,1,0.588,0.408,6.3,1415872
"7009","HI","2021-05-10",52,0,0.588,0.408,6.1,1415872
"7010","HI","2021-05-11",58,0,0.592,0.411,6,1415872
"7011","HI","2021-05-12",39,1,0.593,0.412,5.8,1415872
"7012","HI","2021-05-13",73,0,0.597,0.419,5.3,1415872
"7013","HI","2021-05-14",131,1,0.601,0.421,5.2,1415872
"7014","HI","2021-05-15",98,1,0.609,0.431,5.3,1415872
"7015","HI","2021-05-16",116,1,0.609,0.431,5.7,1415872
"7016","HI","2021-05-17",67,0,0.622,0.44,5.9,1415872
"7017","HI","2021-05-18",53,0,0.624,0.442,5.8,1415872
"7018","HI","2021-05-19",96,0,0.63,0.447,6.4,1415872
"7019","HI","2021-05-20",78,0,0.635,0.452,6.4,1415872
"7020","HI","2021-05-21",47,2,0.64,0.457,5.6,1415872
"7021","HI","2021-05-22",89,0,0.644,0.462,5.5,1415872
"7022","HI","2021-05-23",44,2,0.644,0.462,4.8,1415872
"7023","HI","2021-05-24",34,0,0.65,0.467,4.4,1415872
"7024","HI","2021-05-25",20,0,0.653,0.469,4.1,1415872
"7025","HI","2021-05-26",46,0,0.656,0.471,3.6,1415872
"7026","HI","2021-05-27",53,2,0.656,0.471,3.4,1415872
"7027","HI","2021-05-28",37,0,0.658,0.473,3.3,1415872
"7028","HI","2021-05-29",45,1,0.664,0.476,2.8,1415872
"7029","HI","2021-05-30",119,1,0.665,0.476,3.6,1415872
"7030","HI","2021-05-31",27,0,NA,NA,3.5,1415872
"7031","HI","2021-06-01",55,0,0.669,0.478,3.9,1415872
"7032","HI","2021-06-02",21,0,0.669,0.478,3.6,1415872
"7033","HI","2021-06-03",41,1,0.67,0.479,3.5,1415872
"7034","HI","2021-06-04",65,0,0.671,0.479,3.8,1415872
"7035","HI","2021-06-05",64,1,0.674,0.482,4,1415872
"7036","HI","2021-06-06",79,3,0.676,0.484,3.6,1415872
"7037","HI","2021-06-07",31,0,0.676,0.484,3.6,1415872
"7038","HI","2021-06-08",31,0,0.677,0.485,3.3,1415872
"7039","HI","2021-06-09",39,0,0.678,0.487,3.5,1415872
"7040","HI","2021-06-10",61,0,0.68,0.489,3.7,1415872
"7041","HI","2021-06-11",73,1,0.681,0.491,3.8,1415872
"7042","HI","2021-06-12",98,0,0.681,0.491,4.2,1415872
"7043","HI","2021-06-13",30,0,0.681,0.491,3.7,1415872
"7044","HI","2021-06-14",46,0,0.684,0.495,3.8,1415872
"7045","HI","2021-06-15",33,0,0.685,0.498,3.8,1415872
"7046","HI","2021-06-16",29,1,0.686,0.501,3.7,1415872
"7047","HI","2021-06-17",31,0,0.687,0.503,3.4,1415872
"7048","HI","2021-06-18",41,3,0.689,0.505,3.1,1415872
"7049","HI","2021-06-19",64,1,0.69,0.507,2.8,1415872
"7050","HI","2021-06-20",69,2,0.69,0.509,3.2,1415872
"7051","HI","2021-06-21",12,0,0.691,0.509,2.8,1415872
"7052","HI","2021-06-22",18,0,0.691,0.51,2.7,1415872
"7053","HI","2021-06-23",38,0,0.692,0.511,2.8,1415872
"7054","HI","2021-06-24",53,0,0.693,0.512,3,1415872
"7055","HI","2021-06-25",41,1,0.693,0.514,3,1415872
"7056","HI","2021-06-26",53,2,0.694,0.515,2.9,1415872
"7057","HI","2021-06-27",46,0,0.695,0.516,2.6,1415872
"7058","HI","2021-06-28",17,0,0.697,0.517,2.7,1415872
"7059","HI","2021-06-29",30,0,0.698,0.517,2.8,1415872
"7060","HI","2021-06-30",47,1,0.698,0.517,2.9,1415872
"7061","HI","2021-07-01",44,1,0.699,0.518,2.8,1415872
"7062","HI","2021-07-02",73,0,0.7,0.52,3.1,1415872
"7063","HI","2021-07-03",44,0,0.701,0.521,3,1415872
"7064","HI","2021-07-04",52,0,0.701,0.522,3.1,1415872
"7065","HI","2021-07-05",42,0,NA,NA,3.3,1415872
"7066","HI","2021-07-06",34,0,0.701,0.522,3.4,1415872
"7067","HI","2021-07-07",34,0,0.702,0.523,3.3,1415872
"7068","HI","2021-07-08",63,1,0.702,0.523,3.5,1415872
"7069","HI","2021-07-09",57,0,0.703,0.524,3.3,1415872
"7070","HI","2021-07-10",100,2,0.703,0.525,3.9,1415872
"7071","HI","2021-07-11",91,0,0.704,0.526,4.2,1415872
"7072","HI","2021-07-12",0,0,0.704,0.526,3.8,1415872
"7073","HI","2021-07-13",110,0,0.704,0.527,4.6,1415872
"7074","HI","2021-07-14",40,0,0.705,0.527,4.7,1415872
"7075","HI","2021-07-15",143,1,0.705,0.528,5.5,1415872
"7076","HI","2021-07-16",137,1,0.706,0.529,6.3,1415872
"7077","HI","2021-07-17",122,0,0.707,0.529,6.5,1415872
"7078","HI","2021-07-18",140,0,0.707,0.53,7,1415872
"7079","HI","2021-07-19",122,0,0.708,0.53,8.2,1415872
"7080","HI","2021-07-20",97,0,0.707,0.53,8.1,1415872
"7081","HI","2021-07-21",130,1,0.707,0.531,9,1415872
"7082","HI","2021-07-22",218,3,0.708,0.531,9.7,1415872
"7083","HI","2021-07-23",215,0,0.709,0.532,10.5,1415872
"7084","HI","2021-07-24",242,0,0.709,0.532,11.7,1415872
"7085","HI","2021-07-25",259,2,0.71,0.533,12.9,1415872
"7086","HI","2021-07-26",156,0,0.711,0.533,13.3,1415872
"7087","HI","2021-07-27",148,0,0.711,0.533,13.8,1415872
"7088","HI","2021-07-28",88,3,0.712,0.534,13.4,1415872
"7089","HI","2021-07-29",232,2,0.713,0.534,13.5,1415872
"7090","HI","2021-07-30",552,3,0.713,0.535,16.9,1415872
"7091","HI","2021-07-31",467,0,0.714,0.535,19.2,1415872
"7092","HI","2021-08-01",447,0,0.715,0.536,21.1,1415872
"7093","HI","2021-08-02",356,0,0.715,0.536,23.1,1415872
"7094","HI","2021-08-03",369,1,0.716,0.536,25.3,1415872
"7095","HI","2021-08-04",320,0,0.717,0.537,27.7,1415872
"7096","HI","2021-08-05",635,0,0.718,0.537,31.7,1415872
"7097","HI","2021-08-06",607,2,0.719,0.538,32.3,1415872
"7098","HI","2021-08-07",600,2,0.72,0.539,33.6,1415872
"7099","HI","2021-08-08",632,0,0.721,0.539,35.5,1415872
"7100","HI","2021-08-09",432,1,0.721,0.539,36.3,1415872
"7101","HI","2021-08-10",419,0,0.722,0.54,36.8,1415872
"7102","HI","2021-08-11",460,2,0.723,0.54,38.2,1415872
"7103","HI","2021-08-12",543,1,0.724,0.541,37.3,1415872
"7104","HI","2021-08-13",1149,1,0.725,0.542,42.7,1415872
"7105","HI","2021-08-14",764,1,0.727,0.542,44.4,1415872
"7106","HI","2021-08-15",829,4,0.728,0.543,46.4,1415872
"7107","HI","2021-08-16",522,0,0.728,0.543,47.3,1415872
"7108","HI","2021-08-17",453,0,0.729,0.544,47.6,1415872
"7109","HI","2021-08-18",641,2,0.729,0.544,49.4,1415872
"7110","HI","2021-08-19",744,4,0.731,0.545,51.5,1415872
"7111","HI","2021-08-20",836,4,0.732,0.545,48.3,1415872
"7112","HI","2021-08-21",752,1,0.733,0.546,48.2,1415872
"7113","HI","2021-08-22",885,1,0.734,0.547,48.8,1415872
"7114","HI","2021-08-23",570,0,0.734,0.547,49.2,1415872
"7115","HI","2021-08-24",557,1,0.735,0.547,50.3,1415872
"7116","HI","2021-08-25",503,8,0.736,0.548,48.9,1415872
"7117","HI","2021-08-26",824,0,0.737,0.549,49.7,1415872
"7118","HI","2021-08-27",1017,9,0.738,0.55,51.5,1415872
"7119","HI","2021-08-28",927,5,0.739,0.551,53.3,1415872
"7120","HI","2021-08-29",1658,2,0.74,0.552,61.1,1415872
"7121","HI","2021-08-30",714,0,0.74,0.552,62.6,1415872
"7122","HI","2021-08-31",545,0,0.741,0.553,62.4,1415872
"7123","HI","2021-09-01",447,13,0.742,0.554,61.9,1415872
"7124","HI","2021-09-02",1060,4,0.742,0.554,64.3,1415872
"7125","HI","2021-09-03",862,7,0.745,0.555,62.7,1415872
"7126","HI","2021-09-04",875,1,0.747,0.557,62.2,1415872
"7127","HI","2021-09-05",718,10,NA,NA,52.7,1415872
"7128","HI","2021-09-06",742,2,NA,NA,53,1415872
"7129","HI","2021-09-07",497,0,0.749,0.558,52.5,1415872
"7130","HI","2021-09-08",371,0,0.749,0.559,51.7,1415872
"7131","HI","2021-09-09",421,7,0.751,0.56,45.3,1415872
"7132","HI","2021-09-10",741,8,0.752,0.561,44,1415872
"7133","HI","2021-09-11",829,12,0.754,0.563,43.6,1415872
"7134","HI","2021-09-12",713,7,0.755,0.564,43.5,1415872
"7135","HI","2021-09-13",454,0,0.756,0.564,40.6,1415872
"7136","HI","2021-09-14",421,0,0.757,0.565,39.9,1415872
"7137","HI","2021-09-15",487,11,0.758,0.566,41,1415872
"7138","HI","2021-09-16",579,8,0.759,0.567,42.6,1415872
"7139","HI","2021-09-17",567,15,0.76,0.568,40.9,1415872
"7140","HI","2021-09-18",550,8,0.761,0.569,38,1415872
"7141","HI","2021-09-19",461,12,0.762,0.57,35.5,1415872
"7142","HI","2021-09-20",419,0,0.762,0.57,35.2,1415872
"7143","HI","2021-09-21",274,0,0.763,0.571,33.7,1415872
"7144","HI","2021-09-22",328,12,0.762,0.572,32.1,1415872
"7145","HI","2021-09-23",437,12,0.763,0.573,30.6,1415872
"7146","HI","2021-09-24",391,9,0.764,0.574,28.9,1415872
"7147","HI","2021-09-25",394,0,0.764,0.575,27.3,1415872
"7148","HI","2021-09-26",367,10,0.765,0.576,26.3,1415872
"7149","HI","2021-09-27",248,0,0.765,0.577,24.6,1415872
"7150","HI","2021-09-28",237,0,0.766,0.577,24.2,1415872
"7151","HI","2021-09-29",214,13,0.767,0.578,23.1,1415872
"7152","HI","2021-09-30",327,12,0.767,0.579,22,1415872
"7153","HI","2021-10-01",359,7,0.768,0.58,21.7,1415872
"7154","HI","2021-10-02",269,12,0.769,0.581,20.4,1415872
"7155","HI","2021-10-03",276,7,0.769,0.581,19.5,1415872
"7156","HI","2021-10-04",188,3,0.77,0.582,18.9,1415872
"7157","HI","2021-10-05",87,0,0.77,0.583,17.4,1415872
"7158","HI","2021-10-06",164,7,0.771,0.584,16.8,1415872
"7159","HI","2021-10-07",278,8,0.772,0.584,16.4,1415872
"7160","HI","2021-10-08",192,7,0.773,0.585,14.7,1415872
"7161","HI","2021-10-09",NA,NA,NA,NA,NA,1415872
"7162","IA","2020-03-01",NA,NA,NA,NA,0,3155070
"7163","IA","2020-03-02",NA,NA,NA,NA,0,3155070
"7164","IA","2020-03-03",NA,NA,NA,NA,0,3155070
"7165","IA","2020-03-04",NA,NA,NA,NA,0,3155070
"7166","IA","2020-03-05",NA,NA,NA,NA,0,3155070
"7167","IA","2020-03-06",NA,NA,NA,NA,0,3155070
"7168","IA","2020-03-07",NA,NA,NA,NA,0,3155070
"7169","IA","2020-03-08",NA,NA,NA,NA,0,3155070
"7170","IA","2020-03-09",5,0,NA,NA,0,3155070
"7171","IA","2020-03-10",5,0,NA,NA,0,3155070
"7172","IA","2020-03-11",1,0,NA,NA,0,3155070
"7173","IA","2020-03-12",2,0,NA,NA,0.1,3155070
"7174","IA","2020-03-13",1,0,NA,NA,0.1,3155070
"7175","IA","2020-03-14",1,0,NA,NA,0.1,3155070
"7176","IA","2020-03-15",4,0,NA,NA,0.1,3155070
"7177","IA","2020-03-16",0,0,NA,NA,0.1,3155070
"7178","IA","2020-03-17",7,0,NA,NA,0.1,3155070
"7179","IA","2020-03-18",9,0,NA,NA,0.1,3155070
"7180","IA","2020-03-19",6,0,NA,NA,0.1,3155070
"7181","IA","2020-03-20",1,0,NA,NA,0.1,3155070
"7182","IA","2020-03-21",23,0,NA,NA,0.2,3155070
"7183","IA","2020-03-22",22,0,NA,NA,0.3,3155070
"7184","IA","2020-03-23",15,0,NA,NA,0.4,3155070
"7185","IA","2020-03-24",19,1,NA,NA,0.4,3155070
"7186","IA","2020-03-25",23,0,NA,NA,0.5,3155070
"7187","IA","2020-03-26",32,0,NA,NA,0.6,3155070
"7188","IA","2020-03-27",57,2,NA,NA,0.9,3155070
"7189","IA","2020-03-28",62,0,NA,NA,1,3155070
"7190","IA","2020-03-29",38,1,NA,NA,1.1,3155070
"7191","IA","2020-03-30",88,2,NA,NA,1.4,3155070
"7192","IA","2020-03-31",74,1,NA,NA,1.7,3155070
"7193","IA","2020-04-01",51,2,NA,NA,1.8,3155070
"7194","IA","2020-04-02",65,2,NA,NA,2,3155070
"7195","IA","2020-04-03",85,0,NA,NA,2.1,3155070
"7196","IA","2020-04-04",87,0,NA,NA,2.2,3155070
"7197","IA","2020-04-05",82,11,NA,NA,2.4,3155070
"7198","IA","2020-04-06",78,3,NA,NA,2.4,3155070
"7199","IA","2020-04-07",102,1,NA,NA,2.5,3155070
"7200","IA","2020-04-08",97,1,NA,NA,2.7,3155070
"7201","IA","2020-04-09",125,0,NA,NA,3,3155070
"7202","IA","2020-04-10",118,4,NA,NA,3.1,3155070
"7203","IA","2020-04-11",122,3,NA,NA,3.3,3155070
"7204","IA","2020-04-12",77,7,NA,NA,3.3,3155070
"7205","IA","2020-04-13",123,3,NA,NA,3.5,3155070
"7206","IA","2020-04-14",189,0,NA,NA,3.9,3155070
"7207","IA","2020-04-15",96,9,NA,NA,3.8,3155070
"7208","IA","2020-04-16",146,7,NA,NA,3.9,3155070
"7209","IA","2020-04-17",191,4,NA,NA,4.3,3155070
"7210","IA","2020-04-18",181,10,NA,NA,4.5,3155070
"7211","IA","2020-04-19",402,1,NA,NA,6,3155070
"7212","IA","2020-04-20",260,4,NA,NA,6.6,3155070
"7213","IA","2020-04-21",466,4,NA,NA,7.9,3155070
"7214","IA","2020-04-22",123,7,NA,NA,8,3155070
"7215","IA","2020-04-23",175,6,NA,NA,8.1,3155070
"7216","IA","2020-04-24",520,11,NA,NA,9.6,3155070
"7217","IA","2020-04-25",650,5,NA,NA,11.8,3155070
"7218","IA","2020-04-26",381,6,NA,NA,11.7,3155070
"7219","IA","2020-04-27",378,9,NA,NA,12.2,3155070
"7220","IA","2020-04-28",508,9,NA,NA,12.4,3155070
"7221","IA","2020-04-29",467,12,NA,NA,13.9,3155070
"7222","IA","2020-04-30",302,14,NA,NA,14.5,3155070
"7223","IA","2020-05-01",738,8,NA,NA,15.5,3155070
"7224","IA","2020-05-02",758,5,NA,NA,16,3155070
"7225","IA","2020-05-03",528,9,NA,NA,16.7,3155070
"7226","IA","2020-05-04",534,4,NA,NA,17.4,3155070
"7227","IA","2020-05-05",408,19,NA,NA,16.9,3155070
"7228","IA","2020-05-06",293,12,NA,NA,16.1,3155070
"7229","IA","2020-05-07",655,12,NA,NA,17.7,3155070
"7230","IA","2020-05-08",398,12,NA,NA,16.2,3155070
"7231","IA","2020-05-09",214,9,NA,NA,13.7,3155070
"7232","IA","2020-05-10",288,13,NA,NA,12.6,3155070
"7233","IA","2020-05-11",414,6,NA,NA,12.1,3155070
"7234","IA","2020-05-12",539,18,NA,NA,12.7,3155070
"7235","IA","2020-05-13",377,17,NA,NA,13.1,3155070
"7236","IA","2020-05-14",386,12,NA,NA,11.8,3155070
"7237","IA","2020-05-15",374,18,NA,NA,11.7,3155070
"7238","IA","2020-05-16",279,10,NA,NA,12,3155070
"7239","IA","2020-05-17",323,5,NA,NA,12.2,3155070
"7240","IA","2020-05-18",304,4,NA,NA,11.7,3155070
"7241","IA","2020-05-19",341,12,NA,NA,10.8,3155070
"7242","IA","2020-05-20",572,33,NA,NA,11.7,3155070
"7243","IA","2020-05-21",302,14,NA,NA,11.3,3155070
"7244","IA","2020-05-22",340,27,NA,NA,11.1,3155070
"7245","IA","2020-05-23",388,5,NA,NA,11.6,3155070
"7246","IA","2020-05-24",536,10,NA,NA,12.6,3155070
"7247","IA","2020-05-25",194,4,NA,NA,12.1,3155070
"7248","IA","2020-05-26",371,20,NA,NA,12.2,3155070
"7249","IA","2020-05-27",447,16,NA,NA,11.7,3155070
"7250","IA","2020-05-28",226,14,NA,NA,11.3,3155070
"7251","IA","2020-05-29",347,15,NA,NA,11.4,3155070
"7252","IA","2020-05-30",317,6,NA,NA,11,3155070
"7253","IA","2020-05-31",285,6,NA,NA,9.9,3155070
"7254","IA","2020-06-01",168,21,NA,NA,9.8,3155070
"7255","IA","2020-06-02",228,6,NA,NA,9.1,3155070
"7256","IA","2020-06-03",359,10,NA,NA,8.7,3155070
"7257","IA","2020-06-04",567,16,NA,NA,10.3,3155070
"7258","IA","2020-06-05",389,7,NA,NA,10.5,3155070
"7259","IA","2020-06-06",195,5,NA,NA,9.9,3155070
"7260","IA","2020-06-07",267,4,NA,NA,9.8,3155070
"7261","IA","2020-06-08",317,17,NA,NA,10.5,3155070
"7262","IA","2020-06-09",160,6,NA,NA,10.2,3155070
"7263","IA","2020-06-10",462,9,NA,NA,10.7,3155070
"7264","IA","2020-06-11",370,3,NA,NA,9.8,3155070
"7265","IA","2020-06-12",352,9,NA,NA,9.6,3155070
"7266","IA","2020-06-13",337,1,NA,NA,10.3,3155070
"7267","IA","2020-06-14",167,1,NA,NA,9.8,3155070
"7268","IA","2020-06-15",151,9,NA,NA,9.1,3155070
"7269","IA","2020-06-16",153,9,NA,NA,9,3155070
"7270","IA","2020-06-17",353,7,NA,NA,8.5,3155070
"7271","IA","2020-06-18",343,3,NA,NA,8.4,3155070
"7272","IA","2020-06-19",465,1,NA,NA,8.9,3155070
"7273","IA","2020-06-20",128,4,NA,NA,8,3155070
"7274","IA","2020-06-21",468,1,NA,NA,9.3,3155070
"7275","IA","2020-06-22",197,1,NA,NA,9.5,3155070
"7276","IA","2020-06-23",253,3,NA,NA,10,3155070
"7277","IA","2020-06-24",427,4,NA,NA,10.3,3155070
"7278","IA","2020-06-25",487,8,NA,NA,11,3155070
"7279","IA","2020-06-26",444,2,NA,NA,10.9,3155070
"7280","IA","2020-06-27",375,0,NA,NA,12,3155070
"7281","IA","2020-06-28",317,2,NA,NA,11.3,3155070
"7282","IA","2020-06-29",354,6,NA,NA,12,3155070
"7283","IA","2020-06-30",278,5,NA,NA,12.1,3155070
"7284","IA","2020-07-01",466,0,NA,NA,12.3,3155070
"7285","IA","2020-07-02",641,2,NA,NA,13,3155070
"7286","IA","2020-07-03",372,2,NA,NA,12.7,3155070
"7287","IA","2020-07-04",536,0,NA,NA,13.4,3155070
"7288","IA","2020-07-05",445,0,NA,NA,14,3155070
"7289","IA","2020-07-06",152,4,NA,NA,13.1,3155070
"7290","IA","2020-07-07",389,7,NA,NA,13.6,3155070
"7291","IA","2020-07-08",563,7,NA,NA,14,3155070
"7292","IA","2020-07-09",600,3,NA,NA,13.8,3155070
"7293","IA","2020-07-10",916,6,NA,NA,16.3,3155070
"7294","IA","2020-07-11",463,0,NA,NA,16,3155070
"7295","IA","2020-07-12",715,4,NA,NA,17.2,3155070
"7296","IA","2020-07-13",221,3,NA,NA,17.5,3155070
"7297","IA","2020-07-14",311,4,NA,NA,17.2,3155070
"7298","IA","2020-07-15",594,18,NA,NA,17.3,3155070
"7299","IA","2020-07-16",878,4,NA,NA,18.6,3155070
"7300","IA","2020-07-17",489,4,NA,NA,16.6,3155070
"7301","IA","2020-07-18",411,5,NA,NA,16.4,3155070
"7302","IA","2020-07-19",499,3,NA,NA,15.4,3155070
"7303","IA","2020-07-20",530,5,NA,NA,16.8,3155070
"7304","IA","2020-07-21",378,10,NA,NA,17.1,3155070
"7305","IA","2020-07-22",487,6,NA,NA,16.6,3155070
"7306","IA","2020-07-23",588,6,NA,NA,15.3,3155070
"7307","IA","2020-07-24",638,6,NA,NA,16,3155070
"7308","IA","2020-07-25",452,0,NA,NA,16.2,3155070
"7309","IA","2020-07-26",471,3,NA,NA,16,3155070
"7310","IA","2020-07-27",339,7,NA,NA,15.2,3155070
"7311","IA","2020-07-28",232,3,NA,NA,14.5,3155070
"7312","IA","2020-07-29",695,15,NA,NA,15.5,3155070
"7313","IA","2020-07-30",662,11,NA,NA,15.8,3155070
"7314","IA","2020-07-31",468,7,NA,NA,15,3155070
"7315","IA","2020-08-01",540,2,NA,NA,15.4,3155070
"7316","IA","2020-08-02",430,4,NA,NA,15.2,3155070
"7317","IA","2020-08-03",182,6,NA,NA,14.5,3155070
"7318","IA","2020-08-04",326,4,NA,NA,15,3155070
"7319","IA","2020-08-05",605,12,NA,NA,14.5,3155070
"7320","IA","2020-08-06",723,12,NA,NA,14.8,3155070
"7321","IA","2020-08-07",361,3,NA,NA,14.3,3155070
"7322","IA","2020-08-08",391,11,NA,NA,13.7,3155070
"7323","IA","2020-08-09",608,5,NA,NA,14.5,3155070
"7324","IA","2020-08-10",245,4,NA,NA,14.8,3155070
"7325","IA","2020-08-11",357,11,NA,NA,14.9,3155070
"7326","IA","2020-08-12",452,7,NA,NA,14.2,3155070
"7327","IA","2020-08-13",705,11,NA,NA,14.1,3155070
"7328","IA","2020-08-14",594,8,NA,NA,15.2,3155070
"7329","IA","2020-08-15",793,3,NA,NA,17,3155070
"7330","IA","2020-08-16",382,0,NA,NA,16,3155070
"7331","IA","2020-08-17",382,12,NA,NA,16.6,3155070
"7332","IA","2020-08-18",372,15,NA,NA,16.7,3155070
"7333","IA","2020-08-19",340,9,NA,NA,16.2,3155070
"7334","IA","2020-08-20",992,5,NA,NA,17.5,3155070
"7335","IA","2020-08-21",798,14,NA,NA,18.4,3155070
"7336","IA","2020-08-22",665,3,NA,NA,17.8,3155070
"7337","IA","2020-08-23",445,4,NA,NA,18.1,3155070
"7338","IA","2020-08-24",500,10,NA,NA,18.6,3155070
"7339","IA","2020-08-25",665,12,NA,NA,19.9,3155070
"7340","IA","2020-08-26",1258,18,NA,NA,24.1,3155070
"7341","IA","2020-08-27",2620,14,NA,NA,31.5,3155070
"7342","IA","2020-08-28",1344,17,NA,NA,33.9,3155070
"7343","IA","2020-08-29",1008,2,NA,NA,35.5,3155070
"7344","IA","2020-08-30",763,3,NA,NA,36.9,3155070
"7345","IA","2020-08-31",653,7,NA,NA,37.6,3155070
"7346","IA","2020-09-01",594,5,NA,NA,37.3,3155070
"7347","IA","2020-09-02",617,9,NA,NA,34.4,3155070
"7348","IA","2020-09-03",1230,3,NA,NA,28.1,3155070
"7349","IA","2020-09-04",1064,21,NA,NA,26.8,3155070
"7350","IA","2020-09-05",933,7,NA,NA,26.5,3155070
"7351","IA","2020-09-06",520,2,NA,NA,25.4,3155070
"7352","IA","2020-09-07",327,3,NA,NA,23.9,3155070
"7353","IA","2020-09-08",481,15,NA,NA,23.4,3155070
"7354","IA","2020-09-09",576,19,NA,NA,23.2,3155070
"7355","IA","2020-09-10",954,4,NA,NA,22,3155070
"7356","IA","2020-09-11",851,8,NA,NA,21,3155070
"7357","IA","2020-09-12",805,2,NA,NA,20.4,3155070
"7358","IA","2020-09-13",471,2,NA,NA,20.2,3155070
"7359","IA","2020-09-14",394,13,NA,NA,20.5,3155070
"7360","IA","2020-09-15",653,1,NA,NA,21.3,3155070
"7361","IA","2020-09-16",958,14,NA,NA,23,3155070
"7362","IA","2020-09-17",1185,9,NA,NA,24.1,3155070
"7363","IA","2020-09-18",974,7,NA,NA,24.6,3155070
"7364","IA","2020-09-19",946,1,NA,NA,25.3,3155070
"7365","IA","2020-09-20",625,0,NA,NA,26,3155070
"7366","IA","2020-09-21",596,19,NA,NA,26.9,3155070
"7367","IA","2020-09-22",668,9,NA,NA,26.9,3155070
"7368","IA","2020-09-23",1282,5,NA,NA,28.4,3155070
"7369","IA","2020-09-24",1037,5,NA,NA,27.7,3155070
"7370","IA","2020-09-25",1038,9,NA,NA,28,3155070
"7371","IA","2020-09-26",877,2,NA,NA,27.7,3155070
"7372","IA","2020-09-27",716,2,NA,NA,28.1,3155070
"7373","IA","2020-09-28",632,8,NA,NA,28.3,3155070
"7374","IA","2020-09-29",978,17,NA,NA,29.7,3155070
"7375","IA","2020-09-30",1014,17,NA,NA,28.5,3155070
"7376","IA","2020-10-01",1235,8,NA,NA,29.4,3155070
"7377","IA","2020-10-02",1000,11,NA,NA,29.2,3155070
"7378","IA","2020-10-03",819,4,NA,NA,29,3155070
"7379","IA","2020-10-04",442,6,NA,NA,27.7,3155070
"7380","IA","2020-10-05",517,12,NA,NA,27.2,3155070
"7381","IA","2020-10-06",648,15,NA,NA,25.7,3155070
"7382","IA","2020-10-07",1296,5,NA,NA,27,3155070
"7383","IA","2020-10-08",1544,14,NA,NA,28.4,3155070
"7384","IA","2020-10-09",1274,21,NA,NA,29.6,3155070
"7385","IA","2020-10-10",1076,6,NA,NA,30.8,3155070
"7386","IA","2020-10-11",842,2,NA,NA,32.6,3155070
"7387","IA","2020-10-12",510,19,NA,NA,32.6,3155070
"7388","IA","2020-10-13",1080,10,NA,NA,34.5,3155070
"7389","IA","2020-10-14",1374,14,NA,NA,34.9,3155070
"7390","IA","2020-10-15",1327,11,NA,NA,33.9,3155070
"7391","IA","2020-10-16",1514,8,NA,NA,35,3155070
"7392","IA","2020-10-17",952,4,NA,NA,34.4,3155070
"7393","IA","2020-10-18",636,4,NA,NA,33.5,3155070
"7394","IA","2020-10-19",780,16,NA,NA,34.7,3155070
"7395","IA","2020-10-20",1096,28,NA,NA,34.8,3155070
"7396","IA","2020-10-21",1234,18,NA,NA,34.1,3155070
"7397","IA","2020-10-22",1798,23,NA,NA,36.3,3155070
"7398","IA","2020-10-23",1354,12,NA,NA,35.5,3155070
"7399","IA","2020-10-24",1356,5,NA,NA,37.4,3155070
"7400","IA","2020-10-25",1286,1,NA,NA,40.3,3155070
"7401","IA","2020-10-26",960,22,NA,NA,41.1,3155070
"7402","IA","2020-10-27",1654,23,NA,NA,43.7,3155070
"7403","IA","2020-10-28",2059,11,NA,NA,47.4,3155070
"7404","IA","2020-10-29",2321,14,NA,NA,49.8,3155070
